_ID_;_MAIN_CATEGORY_;_CATEGORY_;_NAME_;_SKU_;_MANUFACTURER_;_PRICE_;_QUANTITY_;_ATTRIBUTES_;_DESCRIPTION_;_SORT_ORDER_
35213;Уборочный инвентарь и оборудование;Стремянки;Двухсторонняя алюминиевая стремянка Alumet, 2 ступени;31-0654;Alumet (Россия);2848.79;8;"1.|Материал|алюминий
2.|Бренд|Alumet
3.|Максимальная длина лестницы, м|2.55
4.|Количество ступеней|2х2
5.|Ширина лестницы, см|41
6.|Размер площадки, см|16
7.|Максимальная нагрузка, кг|150
8.|Вес|1.9
9.|Количество секций|1
11.|Артикул производителя|А7202";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Двухсторонняя алюминиевая стремянка Alumet (Алюмет)** 2 ступени с каждой стороны. Алюминиевый прямоугольный профиль. Алюминиевые ступеньки шириной 80 мм для безопасного подъема. В сложенном виде занимает мало места (16 см). Многократное клепанное соединение между рамой и ступеньками. Ступеньки оснащены защитными пластиковыми наконечниками. Перлоновые ленты для безопасной установки стремянки. Ширина основания 0,41 м. Максимальная нагрузка 150 кг.</span><br></p>";3215
26507;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 40х13 см, карман, акрил;31-0726;отсутствует (Россия);236.57;63;"1.|Материал|акрил
2.|Тип крепления|карман
3.|Размер|40х13
4.|Количество в упаковке|50
6.|Артикул производителя|ГИ-026-05
7.|Вид МОПа|плоский";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП плоский из акрила для сухой уборки позволяет эффективно и качественно собрать пыль и сухую грязь с твердых поверхностей таких как: плитка, кафель, ламинат, паркет, деревянные покрытия. Удобство в применении обеспечивается за счет правильной формы мопа (плоский прямоугольник), что позволяет удобно собирать грязь из углов и захватывать большую площадь, за счет чего уменьшаются временные затраты на уборку больших помещений. Акриловый моп, в отличии от хлопкового, имеет электростатический заряд, который притягивает пыль, а так же моп легче чистить. Крепится карманами. Размер 80х13см.</span><br></p>";3216
30147;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 60х13 см, карман, акрил;31-0727;отсутствует (Россия);247.26;361;"1.|Материал|акрил
2.|Тип крепления|карман
3.|Размер|60х13
4.|Количество в упаковке|50
6.|Артикул производителя|ГИ-022-05
7.|Вид МОПа|плоский";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП плоский из акрила для сухой уборки позволяет эффективно и качественно собрать пыль и сухую грязь с твердых поверхностей таких как: плитка, кафель, ламинат, паркет, деревянные покрытия. Удобство в применении обеспечивается за счет правильной формы мопа (плоский прямоугольник), что позволяет удобно собирать грязь из углов и захватывать большую площадь, за счет чего уменьшаются временные затраты на уборку больших помещений. Акриловый моп, в отличии от хлопкового, имеет электростатический заряд, который притягивает пыль, а так же моп легче чистить. Крепится карманами. Размер 60х13см.</span><br></p>";3217
13394;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 80х13 см, карман, акрил;31-0728;отсутствует (Россия);312.66;472;"1.|Вид МОПа|плоский
2.|Материал|акрил
3.|Тип крепления|карман
4.|Размер|80х13
5.|Количество в упаковке|50
7.|Артикул производителя|ГИ-016/1-05";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП плоский из акрила для сухой уборки позволяет эффективно и качественно собрать пыль и сухую грязь с твердых поверхностей таких как: плитка, кафель, ламинат, паркет, деревянные покрытия. Удобство в применении обеспечивается за счет правильной формы мопа (плоский прямоугольник), что позволяет удобно собирать грязь из углов и захватывать большую площадь, за счет чего уменьшаются временные затраты на уборку больших помещений. Акриловый моп, в отличии от хлопкового, имеет электростатический заряд, который притягивает пыль, а так же моп легче чистить. Крепится карманами. Размер 80х13 см.</span><br></p>";3218
14148;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП Кентукки 350 г, хлопок;31-0731;отсутствует (Россия);199.5;5942;"1.|Материал|хлопок
2.|Тип крепления|зажим
3.|Количество в упаковке|50
5.|Артикул производителя|ГИ-011/5-05
6.|Вид МОПа|кентукки";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП Кентукки, прошитый, хлопковый. Рассчитан для больших объёмов уборки, долговечен на гладких и шероховатых полах. Отлично собирает грязь, впитывает влагу, не оставляет ниток и разводов. Рекомендуется для использования в бассейнах, на кухнях, в проходных помещениях в осенне-зимний период. Размер верхней части МОПа: 14,5x5 см Можно стирать при температуре до 60 С. Не отбеливать, имеется цветовая кодировка.</span><br></p>";3219
11554;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП Кентукки 400 г, хлопок;31-0732;отсутствует (Россия);198.26;1084;"1.|Материал|хлопок
2.|Тип крепления|зажим
3.|Количество в упаковке|15
5.|Артикул производителя|KN1035
6.|Вид МОПа|кентукки";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП Кентукки, прошитый, хлопковый. Рассчитан для больших объёмов уборки, долговечен на гладких и шероховатых полах. Отлично собирает грязь, впитывает влагу, не оставляет ниток и разводов. Рекомендуется для использования в бассейнах, на кухнях, в проходных помещениях в осенне-зимний период. Можно стирать при температуре до 60 С.</span><br></p>";3220
26512;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский, 40х13 см, универсальный, микрофибра, белый;31-0737;отсутствует (Россия);177.84;2124;"1.|Материал|микрофибра
2.|Тип крепления|карман/ушки
3.|Размер|40х13
4.|Количество в упаковке|100
6.|Артикул производителя|ГИ-020/8-09
7.|Вид МОПа|плоский";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для сухой и влажной уборки, изготовлен из микрофибры. Предназначен для уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Микроволокно служит в 10 раз дольше, чем хлопок, высыхает в 3 раза быстрее, не вызывает неприятные запахи. Сухой моп под воздействием статического электричества притягивает пыль и грязь, не позволяя ей подняться в воздух. После уборки придает блеск убираемой поверхности, не оставляет разводов, хорошо вычищая поверхность. Моп выдерживает около 250 - 300 стирок при правильном использовании. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 40х13см.</span><br></p>";3221
2771;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП 40х13 см, плоский, универсальный, микрофибра, желтая полоса;31-0741;отсутствует (Россия);197.6;2200;"1.|Вид МОПа|плоский
2.|Материал|микрофибра
3.|Размер|40х13
4.|Тип крепления|карман/ушки
5.|Цвет|белый
7.|Артикул производителя|ТВ-40-15/MF2085";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП с ворсом из микрофибры с желтой полосой обеспечивает легкое скольжение и максимальный срок службы. Высокая стойкость к воздействию химических средств. Размер мопа 40х13 см. В коробке 100 штук.</span><br></p>";3222
22048;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП 50х14 см, плоский, карман, микрофибра, желтая полоса;31-0742;отсутствует (Россия);205.19;788;"1.|Вид МОПа|плоский
2.|Материал|микрофибра
3.|Размер|50х14
4.|Тип крепления|карман/ушки
5.|Цвет|белый
7.|Артикул производителя|ТВ-50-15";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП с ворсом из микрофибры с желтой полосой обеспечивает легкое скольжение и максимальный срок службы. Высокая стойкость к воздействию химических средств. Размер мопа 50х14 см. Крепление при помощи карманов и ушек. Насадка используется вместе с держателем арт. 31-7198, 31-7212. В коробке 80 штук.</span><br></p>";3223
15776;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП Дуэт, плоский 40х13 см, универсальный, хлопок+микрофибра;31-0743;отсутствует (Россия);275.19;1206;"1.|Материал|хлопок/микрофибра
2.|Тип крепления|карман/ушки
3.|Размер|40х13
4.|Количество в упаковке|100
6.|Артикул производителя|ТВ-05-13
7.|Вид МОПа|плоский";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из хлопка и микрофибры. Предназначен для уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Микрофибра хорошо удаляет пятна грязи, гарантируя оптимальную очистку поверхности и позволяет легко скользить мопу при уборке. Хлопок обладает высокой впитывающей способностью. За счет своего состава и петлевого пробивного исполнения данный моп хорошо впитывает воду, сокращая при этом временные и физические затраты при уборке. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности. Размер 40х13см.</span><br></p>";3224
17267;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 40х13 см, универсальный, микрофибра, мягкий абразив;31-0744;отсутствует (Россия);197.6;1264;"1.|Вид МОПа|плоский
2.|Материал|микрофибра
3.|Тип крепления|карман/ушки
4.|Размер|40х13
5.|Количество в упаковке|100
7.|Артикул производителя|ГИ-020/9-09";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из микрофибры со вставками полос с мягким абразивом. Благодаря вставкам из абразивных волокон хорошо скользит по полу и очищает швы и другие структурные поверхности. Может использоваться как для влажной уборки, так и для сухой уборки. Подходит для легкой полировки пола. Легкое скольжение по всем видам твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 40х13см.</span><br></p>";3225
13350;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 50х14 см, универсальный, микрофибра, мягкий абразив;31-0745;отсутствует (Россия);205.19;6606;"1.|Вид МОПа|плоский
2.|Материал|микрофибра
3.|Тип крепления|карман/ушки
4.|Размер|50х14
5.|Количество в упаковке|80
7.|Артикул производителя|ГИ-030/9-09";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из микрофибры со вставками полос с мягким абразивом. Благодаря вставкам из абразивных волокон хорошо скользит по полу и очищает швы и другие структурные поверхности. Может использоваться как для влажной уборки, так и для сухой уборки. Подходит для легкой полировки пола. Легкое скольжение по всем видам твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 50х14см.</span><br></p>";3226
26513;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 40х13 см, универсальный, микрофибра, жесткий абразив;31-0746;отсутствует (Россия);158.08;1111;"1.|Материал|микрофибра
2.|Тип крепления|карман/ушки
3.|Размер|40х13
4.|Количество в упаковке|100
6.|Артикул производителя|ГИ-020/13-09
7.|Вид МОПа|плоский";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из микрофибры со вставками полос с жестким абразивом. Благодаря вставкам из абразивных волокон хорошо скользит по полу и очищает швы и другие структурные поверхности. Может использоваться как для влажной уборки, так и для сухой уборки. Подходит для легкой полировки пола. Легкое скольжение по всем видам твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 40х13см.</span><br></p>";3227
4317;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 50х14 см, универсальный, микрофибра, жесткий абразив;31-0747;отсутствует (Россия);205.19;397;"1.|Вид МОПа|плоский
2.|Материал|микрофибра
3.|Тип крепления|карман/ушки
4.|Размер|50х14
5.|Количество в упаковке|80
7.|Артикул производителя|ГИ-030/8-09";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из микрофибры со вставками полос с жестким абразивом. Благодаря вставкам из абразивных волокон хорошо скользит по полу и очищает швы и другие структурные поверхности. Может использоваться как для влажной уборки, так и для сухой уборки. Подходит для легкой полировки пола. Легкое скольжение по всем видам твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 50х14 см.</span><br></p>";3228
26509;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 40х13 см, универсальный, хлопок;31-0748;отсутствует (Россия);217.69;1247;"1.|Материал|хлопок
2.|Вид МОПа|плоский
3.|Тип крепления|карман/ушки
4.|Размер|40х13
5.|Количество в упаковке|100
7.|Артикул производителя|ГИ-020/1-05";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из хлопка. Предназначен для уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер 40х13 см.</span><br></p>";3229
28997;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП 40х15 см, плоский, универсальный, хлопок;31-0749;отсутствует (Россия);198.08;108;"1.|Вид МОПа|плоский
2.|Размер|40х15
3.|Материал|хлопок
4.|Цвет|бежевый
5.|Тип крепления|карман/ушки
7.|Артикул производителя|ГИ-020/12-09";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП предназначена для влажной уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп состоит из хлопка и имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Размер мопа 40х15 см. В коробке 50 штук.</span><br></p>";3230
4795;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП плоский 60х13 см, карман, хлопок;31-0752;отсутствует (Россия);226.84;328;"1.|Вид МОПа|плоский
2.|Материал|хлопок
3.|Тип крепления|карман
4.|Размер|60х13
5.|Количество в упаковке|50
7.|Артикул производителя|ГИ-040/2-05";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из хлопка. Предназначен для уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности, что в свою очередь уменьшает временные затраты на уборку больших площадей. Допускается стирка при температуре до 60 С, не допускается сушка в барабане стиральной машины, не отбеливать.</span><br></p>";3231
39914;Уборочный инвентарь и оборудование;Лопаты и черенки|Инвентарь для уборки улиц;Лопата для снега, пластиковая с накладкой, 512х408 мм, с рукояткой;31-0757;отсутствует (Россия);451.25;93;"1.|Материал|пластик
2.|Количество в упаковке|1
4.|Размер|512х408мм
5.|Наличие черенка|да";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Лопата для снега укомплектована деревянным черенком 32 мм, и V-образной ручкой. Рабочая кромка снеговой лопаты усилена металлической планкой которая защищает пластмассу от механических повреждений. Морозостойкий пластик делает лопату прочной и устойчивой к низким температурам. Размер 512 х 408 мм.</span><br></p>";3232
23334;Уборочный инвентарь и оборудование;Салфетки из микрофибры|Салфетки хозяйственные;Салфетка из микрофибры  30х30 см, красная;31-0761;отсутствует (Китай);18.85;13988;"1.|Назначение|для сухой и влажной уборки помещений
2.|Материал|микрофибра
3.|Размер|30х30
4.|Цвет|красный
5.|Количество в упаковке|1
6.|Количество в коробке|250";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Салфетка из микрофибры, хорошо впитывает влагу, легко убирает масло и жир. Не оставляет разводы и царапины. После стирки полностью восстанавливает впитывающую способность. Размер салфетки 30х30 см, в коробке 250 штук.</span><br></p>";3233
23335;Уборочный инвентарь и оборудование;Салфетки из микрофибры|Салфетки хозяйственные;Салфетка из микрофибры  30х30 см, синяя;31-0762;отсутствует (Китай);18.85;7213;"1.|Назначение|для сухой и влажной уборки помещений
2.|Материал|микрофибра
3.|Размер|30х30
4.|Цвет|синий
5.|Количество в упаковке|1
6.|Количество в коробке|250";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Салфетка из микрофибры, хорошо впитывает влагу, легко убирает масло и жир. Не оставляет разводы и царапины. После стирки полностью восстанавливает впитывающую способность. Размер салфетки 30х30 см, в коробке 250 штук.</span><br></p>";3234
27796;Уборочный инвентарь и оборудование;Тележки уборочные|Инвентарь для уборки пола;Ведро 6 л с клипсами цветного кодирования Vileda (красные, желтые, зеленые, синие клипсы по 2 шт).;31-0820;Vileda Professional (Германия);1742.37;21;"1.|Бренд|Vileda Professional
2.|Материал|пластик, металл
3.|Цвет|серый
4.|Количество отделений|1
5.|Объем, л|6
6.|Наличие колес|нет
7.|Наличие отжима|нет
9.|Артикул производителя|120943";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Ведро Vileda объемом 6 литров, изготовлено из прочного материала и оснащено цветовым кодированием с использованием клипс 4-х цветов для разграничения зон уборки. Для удобного дозирования химии на внутренней стороне Вёдра расположена специальная мерная шкала. Ребра жесткости с внешней стороны Вёдра облегчают процесс хранения и транспортировки. Ведро может использоваться вместе с комплексными тележками Виледа Ориго.</span><br></p>";3235
9143609;Уборочный инвентарь и оборудование;Губки для мытья посуды|Инвентарь для уборки и мойки посуды;Губки для мытья посуды ТЕТ поролоновые, 80х50х25 мм, 10 штук в упаковке;31-0829;Тет (Беларусь);25.84;3466;"1.|Бренд|Тет
2.|Тип|бытовые
3.|Назначение|для мытья посуды
4.|Материал|поролон
5.|Цвет|ассорти
6.|Размер|8х5х2,5
7.|Количество в упаковке|30";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Поролоновые губки ТЕТ для мытья посуды** с абразивным слоем. Мягкая поверхность деликатно и качественно удаляет загрязнения, жесткий абразивный слой отмывает въевшуюся или засохшую грязь. Хорошо вспенивает моющее средство. Размер губки 80х50х25 мм, в упаковке 10 штук. В транспортной коробке 30 упаковок.</span><br></p>";3236
33757;Уборочный инвентарь и оборудование;Губки для мытья посуды|Инвентарь для уборки и мойки посуды;Губка для мытья посуды Textop спиральная металлическая 40 г;31-0840;Textop (Китай);38.15;2350;"1.|Бренд|Textop
2.|Тип|металлические
3.|Назначение|для гриля, въевшихся загрязнений, мытья посуды
4.|Материал|стальная проволока
5.|Вес, г|40
6.|Количество в упаковке|120
8.|Артикул производителя|Т398";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Губка для мытья посуды Textop (Текстоп)** предназначена для удаления сильных загрязнений. Применяется для чистки грилей, барбекю, решеток и других аналогичных столовых предметов. Не рекомендуется использовать на деликатных поверхностях. Вес губки 40г, в коробке 120 штук.</span><br></p>";3237
31811;Уборочный инвентарь и оборудование;Губки для мытья посуды|Инвентарь для уборки и мойки посуды;Губка металлическая York MAX стальная 32 г, в коробке 100 штук.;31-0842;York (Польша);73.27;906;"1.|Бренд|York
2.|Тип|металлические
3.|Назначение|для гриля, мытья посуды
4.|Материал|стальная проволока
5.|Размер|32г
6.|Цвет|металл
7.|Количество в упаковке|100
9.|Артикул производителя|302";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Губка для мытья посуды York MAX (Йорк Макс)** - металлическая мочалка для чистки посуды и кастрюль, справляется с самыми трудными загрязнениями. Изготовлена из нержавеющей стали, вес - 32г. В коробке 100 штук.</span><br></p>";3238
10784;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП 50х14 см, плоский, универсальный, хлопок пробивной;31-0856;отсутствует (Россия);217.36;217;"1.|Вид МОПа|плоский
2.|Размер|50х14
3.|Материал|хлопок
4.|Цвет|бежевый
5.|Тип крепления|карман/ушки
7.|Артикул производителя|ТВ-11/12/1";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП хлопковая пробивная, рекомендуется для ежедневной уборки среднезагрязненных поверхностей. Отлично впитывает и собирает грязь. Насадка имеет одновременно два вида крепления: карманы и ушки. Применяется на кухнях и в туалетах для сбора водных разливов и как основная насадка, на низко бюджетных объектах. Размер: 50?15 см. В коробке 80 штук.</span><br></p>";3239
19531;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП Трио 40х13 см, плоский, уши, микрофибра/хлопок, в коробке 100 штук;31-0931;отсутствует (Россия);217.26;335;"1.|Вид МОПа|плоский
2.|Материал|хлопок/микрофибра
3.|Способ крепления|уши
4.|Размер, см|40х13
6.|Артикул производителя|ТВ-17-15";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП с ворсом из микрофибры и хлопка с добавлением полиэстера. Легкий и простой в использовании, позволяет производить уборку в труднодоступных местах. Идеально подходит для профессиональной и эффективной очистки полов, стен и потолков. Размер мопа 40х13 см. Крепится при помощи ушей. В коробке 100 штук. Насадка используется вместе с держателем арт. 31-7272, 31-0211.</span><br></p>";3240
21766;Уборочный инвентарь и оборудование;Мопы|Инвентарь для уборки пола;Насадка МОП Дуэт, плоский 50х14 см, универсальный, хлопок+микрофибра;31-0932;отсутствует (Россия);210.67;565;"1.|Вид МОПа|плоский
2.|Материал|хлопок/микрофибра
3.|Тип крепления|карман/ушки
4.|Размер|50х14
5.|Количество в упаковке|80
7.|Артикул производителя|ТВ-06-13";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Насадка МОП для влажной уборки, изготовлен из хлопка и микрофибры. Предназначен для уборки твердых поверхностей: плитка, кафель, ламинат, паркет и др. Микрофибра хорошо удаляет пятна грязи, гарантируя оптимальную очистку поверхности и позволяет легко скользить мопу при уборке. Хлопок обладает высокой впитывающей способностью. За счет своего состава и петлевого пробивного исполнения данный моп хорошо впитывает воду, сокращая при этом временные и физические затраты при уборке. Моп имеет форму плоского прямоугольника, такая форма позволяет удобно собрать грязь по углам и захватить большую площадь убираемой поверхности. Размер 50х14 см.</span><br></p>";3241
23337;Уборочный инвентарь и оборудование;Салфетки из микрофибры|Салфетки хозяйственные;Салфетка из микрофибры  30х30 см, желтая;31-0933;отсутствует (Китай);18.85;18145;"1.|Назначение|для сухой и влажной уборки помещений
2.|Материал|микрофибра
3.|Размер|30х30
4.|Цвет|желтый
5.|Количество в упаковке|1
6.|Количество в коробке|250";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Салфетка из микрофибры, хорошо впитывает влагу, легко убирает масло и жир. Не оставляет разводы и царапины. После стирки полностью восстанавливает впитывающую способность. Размер салфетки 30х30 см, в коробке 250 штук.</span><br></p>";3242
9394903;Уборочный инвентарь и оборудование;Комплекты (совок+щетка)|Инвентарь для уборки пола;Комплект Лентяйка (совок и щетка на длинных ручках);31-0969;отсутствует (Китай);1162.8;100;"1.|Материал|пластик
2.|Количество в упаковке|1
4.|Состав комплекта|совок/метла
5.|Наличие крышки на совке|нет";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">Комплект для уборки Лентяйка предназначен для сухой уборки небольших помещений. Длинные ручки позволяют не наклоняться или заметать мусор на корточках, как при обычном совке и метелке с короткой ручкой. Благодаря компактным размерам, набор можно хранить всегда под рукой. Подходит для всех покрытий. Сглаженный край совка обеспечивает наиболее плотное прилегание к полу. Рукоятки совка и метелки соединяются - это препятствует рассыпанию набора в период хранения и транспортировки.</span><br></p>";3243
9498347;Уборочный инвентарь и оборудование;Губки для мытья посуды|Инвентарь для уборки и мойки посуды;Губки для мытья посуды TETEX, профильные поролоновые, 85х65x41 мм, 3 штуки в упаковке;31-0992;Tetex (Беларусь);26.05;2520;"1.|Бренд|Tetex
2.|Тип|бытовые
3.|Назначение|для мытья посуды
4.|Материал|поролон, абразивный материал
5.|Размер|8,5х6,5х4,1
6.|Количество в упаковке|30";"<p><span style=""color: rgb(33, 37, 41); font-family: &quot;PT Sans&quot;, sans-serif; font-size: 17px; background-color: rgb(250, 250, 250);"">**Губки для мытья посуды Tetex (Тетекс)** поролоновые с абразивным слоем. Мягкая поверхность деликатно и качественно удаляет загрязнения, жесткий абразивный слой отмывает въевшуюся или засохшую грязь. Наличие профильной формы позволяет удобно держать губку в руке при ее использовании. Хорошо вспенивает моющее средство. Размер губки 8,5х6,5х4,1 см, в упаковке 3 штуки. В транспортной коробке 30 упаковок.</span><br></p>";3244
